,basket_icon_click,basket_add_list,basket_add_detail,sort_by,image_picker,account_page_click,promo_banner_click,detail_wishlist_add,list_size_dropdown,closed_minibasket_click,checked_delivery_detail,checked_returns_detail,sign_in,saw_checkout,saw_sizecharts,saw_delivery,saw_account_upgrade,saw_homepage,device_mobile,device_computer,device_tablet,returning_user,loc_uk,MCA0,MCA1,MCA2,MCA3,MCA4,MCA5,MCA6,MCA7,Cluster
33508,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.21614921225232137,-0.31705972275470895,0.18734771530616318,0.28993301250780085,0.16139019368858087,-0.15642777827738316,0.03176990771533004,0.013313430613273867,1
33542,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.038519988594232765,-0.2070696882402559,-0.324490850463437,-0.18213246238208758,-0.10978293121415142,-0.09629990643446767,-0.16025353898214878,0.0761934885052198,2
33561,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.5836112354017606,-0.512228199367048,0.5179019864630614,-0.4140740194061661,0.11593572571721474,0.28423976578061944,0.4164820994873438,0.16902936162405802,1
33590,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.10409325627249162,-0.23516502386014035,0.14324648563728756,-0.10255538503823643,-0.01860485136902398,-0.20185156989877479,-0.2003235958522948,0.2596201917146543,1
33609,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.012533155684445867,-0.2599313016859374,0.2703419072489105,-0.04020122973784576,0.113013421986801,-0.06748677623116059,-0.0023032027353332234,-0.004930361153133164,1
33614,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0.0609212642368786,-0.23841452716751274,0.3949863147192195,-0.2023567088461384,0.1353674617222471,0.14465337717148283,-0.2567903243268442,-0.22743004198212963,1
33711,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.12076163765189073,-0.29981061704063816,0.4258386635435031,-0.24589758677896972,-0.1271414994420928,-0.04537859027561367,-0.23883307057159886,0.16331625503422964,1
33725,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0.03644577948124617,-0.29559990953927984,0.30221126329322967,0.22562639848750032,0.21692900504843088,-0.10850180228018957,0.1312743147508003,0.005529758504037449,1
33752,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.07810642336270471,-0.231835966066053,-0.1973954288518141,-0.11977830708169694,0.021835342141673545,0.03806488723314651,0.03776685413481282,-0.18835706436256763,2
33769,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.16717027708662935,-0.2813911149013666,0.155478359261844,0.02410538428245483,0.05747461062695101,-0.11541275222835418,-0.10180760977080353,0.002853310956103267,1
33771,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,-0.11176672190153394,0.3238346325729312,0.3473099059838962,-0.23763156432087804,0.1690928244020741,0.24433132124109797,0.5751903900927455,-0.14887209472807145,0
33782,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.14118344417684245,-0.1856098750248268,-0.20962730247637054,-0.24643907640238819,-0.054244119854301436,-0.04837393043727409,-0.06074913194667847,0.06840981639598338,2
33807,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.11089836800976811,0.037278076752947774,-0.185044265944681,0.4902854145060956,-0.4154624403489332,0.027600803730293874,0.13985451078154212,-0.21510047463087562,3
33818,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.06667390702007694,-0.18527703294603756,-0.48699329382789625,0.0008017631295478779,-0.03324752490097868,-0.03885009103552844,-0.02259433725791489,-0.05033388684038471,2
33829,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.11565284218576902,-0.22094564079937992,-0.4551239377835771,0.26662939135489383,0.07066805816065119,-0.07986511708455744,0.11098318022821868,-0.0398737671832141,2
33832,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.05768461683775299,-0.3460367080818644,0.43807053716805955,-0.11923681745827848,-0.051062037446117814,0.04106022739480693,-0.14031708449010757,-0.09345062572432136,1
33844,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0.0015226770929526812,-0.22758116320383523,0.127476946304214,0.28189985467844453,0.21738494936562863,-0.13749080455167093,0.170417530393543,0.13576926391698393,1
33864,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0.052920749775864674,0.8353249133076557,-0.05788995922345388,-0.04143838681293771,0.12528507312869724,-0.08807993890715851,-0.08872693453684699,-0.07268992393268774,0
33947,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.15057594457406256,-0.28896438713482453,-0.2803896207945614,0.21035593516394965,0.07021211384345344,-0.05087611481307608,0.0718399645854761,-0.17011327259616063,2
33982,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,-0.14208304584202697,0.30073491264044117,-0.21433202387562483,-0.18565078025482107,0.03422835891523392,-0.1111628372302169,-0.0626817515866847,0.06961422646115512,0
34023,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0.15627029403832646,0.47429497866808473,0.29746304690269687,0.05866660604529335,0.18963853238862816,-0.1564460468922641,-0.10141387195982954,-0.04507046860473457,0
34036,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0.03644577948124617,-0.29559990953927984,0.30221126329322967,0.22562639848750032,0.21692900504843088,-0.10850180228018957,0.1312743147508003,0.005529758504037449,1
34047,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0.026445398098127806,-0.026258603635096432,0.44890067233333686,0.19939932410277167,0.2606204480405727,-0.08674619015115671,0.1336006722017805,-0.04359843112197212,1
34061,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,-0.1207988676608574,0.5473795813057208,0.16731186055454955,-0.192853073049684,0.11020466142404935,-0.1303263603820156,-0.0835233202257625,0.1013428547842644,0
34072,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0.015098178800282221,0.5852903127373832,0.36223668537105663,-0.11152203089235564,0.26798732780112194,0.07463108023609152,-0.21725337087312757,-0.14511431613002088,0
34073,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.06667390702007694,-0.18527703294603756,-0.48699329382789625,0.0008017631295478779,-0.03324752490097868,-0.03885009103552844,-0.02259433725791489,-0.05033388684038471,2
34119,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.07810642336270471,-0.231835966066053,-0.1973954288518141,-0.11977830708169694,0.021835342141673545,0.03806488723314651,0.03776685413481282,-0.18835706436256763,2
34132,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0.10069740774318599,0.2330490083837858,-0.3169636982381349,0.005316603086170763,0.05476900955135893,-0.0726499955569899,-0.0636701725406637,-0.1793689821881595,0
34181,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,-0.00323179708304827,0.030642554348492466,0.3975566181431101,0.5055558778296463,-0.26874554914395576,-0.03002488373681962,0.19928886094686638,-0.03945744353067756,3
34195,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,-0.03815489947134175,0.098661300683937,0.22282230115409446,0.5618293340205905,-0.268289604826758,-0.05901388600830097,0.23843207658960902,0.09078206188226895,3
34238,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0.11475324052058451,0.265399146865888,-0.4598286591828315,0.32741768750246103,0.15914053693018654,-0.14265402387750023,0.10905056058821247,-0.038669357118042355,0
34255,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,-0.015024489559080863,0.01037073201268572,0.1735376096956597,0.03778621082949132,-0.7272480853227832,0.049804880454038206,-0.2534208006309151,0.023542839848435408,3
34279,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,-0.10825639807263181,-0.1308338196244223,0.33766435092372693,0.025886590229869336,-0.3690734298496262,-0.06987164766763598,-0.046099292628571,0.21681345660516366,3
34335,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.07810642336270471,-0.231835966066053,-0.1973954288518141,-0.11977830708169694,0.021835342141673545,0.03806488723314651,0.03776685413481282,-0.18835706436256763,2
34344,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.07561017649858359,-0.2137052106447112,0.25811003362435403,-0.16686199905853702,0.03693395999082601,-0.1539255939015812,-0.10081918881682451,0.25183651960541786,1
34394,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,-0.11079848627773901,0.27803827540153747,0.020622451514442416,-0.1666259986649554,0.06651321843190756,-0.15208197251104846,-0.0858496776767427,0.15047104441027398,0
34419,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0.13134757303315128,0.27297241909934594,-0.023960679126425955,0.14116713662096617,0.1464030337136841,-0.2071906612927783,-0.06459701376806716,0.13429722643422148,0
34434,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,-0.1798593224262299,0.6336695116601276,-0.10194769390105098,-0.20617869576920092,0.06105297950043046,-0.14834839270941838,-0.09006487103384818,0.22542147434263646,0
34453,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,-0.1873403709629112,0.621271274096999,0.026261978923278858,-0.34343571604945783,0.12160618754908845,0.3716385968344379,0.6175868044138717,-0.38142698756351545,0
34514,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,-0.20120727255193038,0.5124692304621684,0.42894508423249506,-0.4034465221800249,-0.010184412367156729,0.43926646517957385,0.45640499656903927,-0.38909043418558475,0
34761,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.16717027708662935,-0.2813911149013666,0.155478359261844,0.02410538428245483,0.05747461062695101,-0.11541275222835418,-0.10180760977080353,0.002853310956103267,1
34797,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,-0.08649944036271122,0.07170986058281556,0.13290440138813361,0.17917595385031473,-0.43155435253403945,0.0756226704956849,0.08261347424082083,-0.1524874484481638,3
34800,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,-0.17700614823032051,0.3687536589758857,-0.38906634086464065,-0.12937732406387686,0.034684303232431685,-0.14015183950169827,-0.0235385359439421,0.19985373187410163,0
34835,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0.0026972845407547026,0.3472938457604566,-0.503929888851707,-0.06507071004357627,-0.020854508127418295,-0.18807781549889185,-0.12304294297941239,0.20763740398333805,0
34839,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,-0.066308817897186,0.07686864538971869,0.38532474451855364,0.378895108508955,-0.34482501113993075,-0.11646370140724022,0.10077287486537509,0.21730943722787346,3
34870,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0.012898244807336857,0.15152291412961852,-0.37201045655825316,0.41989810137634864,-0.49108595802771043,-0.08782701621160807,0.08048174034279343,0.1719059115406219,3
34935,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,-0.10736257478516578,0.2495470617100912,0.6801053010580473,0.13446558749913892,-0.49304514864636273,0.14129275806720976,-0.06997618084306133,-0.1875660173850459,3
34961,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.07561017649858359,-0.2137052106447112,0.25811003362435403,-0.16686199905853702,0.03693395999082601,-0.1539255939015812,-0.10081918881682451,0.25183651960541786,1
34965,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,-0.037685961923672066,0.005739050350750901,0.014891672909081399,-0.08561860523388394,0.2488682055915972,-0.0837795200526966,0.005637453706906058,-0.07461863000261947,1
34986,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.08638204975609272,-0.01116983435841211,-0.46966075027302145,-0.14684645971718818,0.2018099241683036,0.04578807046197291,-0.0981696417098015,-0.21574625928009405,2
35102,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.038519988594232765,-0.2070696882402559,-0.324490850463437,-0.18213246238208758,-0.10978293121415142,-0.09629990643446767,-0.16025353898214878,0.0761934885052198,2
35166,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,-0.052210732248740295,0.06631116220183482,0.36568726209879093,0.23972824960430023,-0.37266113220558567,0.010990142312209374,0.0657113434607328,-0.04991756318784816,3
35181,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.1764716356880269,0.009182741133063355,0.28269307015604367,0.5698624918499469,-0.32428436050380577,-0.07795085973401321,0.09978445391139606,-0.031673771421441135,3
35223,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,-0.08649944036271122,0.07170986058281556,0.13290440138813361,0.17917595385031473,-0.43155435253403945,0.0756226704956849,0.08261347424082083,-0.1524874484481638,3
35269,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.12392950879930115,0.5918688738388428,-0.23014505819997697,-0.02894362912791422,0.15445520822054845,-0.0319574097022448,0.0773038075885294,-0.10604133851045894,0
35287,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.07561017649858359,-0.2137052106447112,0.25811003362435403,-0.16686199905853702,0.03693395999082601,-0.1539255939015812,-0.10081918881682451,0.25183651960541786,1
35307,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0.278703649125343,0.460143145333167,0.4539768104173251,0.1623387551623469,0.3159081551857041,0.014679080461350278,-0.22232347606520692,-0.2571100297765604,0
35338,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.13588571752234138,-0.25869447766246284,-0.07947611612822317,0.005080602692589137,0.02518975111027738,-0.07449361694752261,-0.07863968368074552,-0.07800350699301561,2
35345,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0.002157071367275291,-0.2902012111582991,0.06942840258257234,0.16507410273351475,0.15803578471997703,-0.04386927409671405,0.14817644553088838,-0.0970401267562782,1
35349,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.030027089862197154,0.21884021374587265,-0.17023079420674925,0.20683761729121616,0.2142234039728388,-0.06573904560882532,0.1694117519809402,-0.1766925346402253,0
35361,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.07810642336270471,-0.231835966066053,-0.1973954288518141,-0.11977830708169694,0.021835342141673545,0.03806488723314651,0.03776685413481282,-0.18835706436256763,2
35376,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.03488144577022717,-0.16174757914371504,-0.2642706920623855,-0.10683422460127769,-0.07704212738028005,-0.1662080439867806,-0.1442782494294642,0.2872898118672852,2
35381,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.026631241332891565,-0.2493738184980536,0.2899793896686732,0.09896562916680905,0.1408495430524559,-0.19494061995061018,0.03275832866930904,0.2622966392625885,1
35398,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,-0.00323179708304827,0.030642554348492466,0.3975566181431101,0.5055558778296463,-0.26874554914395576,-0.03002488373681962,0.19928886094686638,-0.03945744353067756,3
35408,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.14118344417684245,-0.1856098750248268,-0.20962730247637054,-0.24643907640238819,-0.054244119854301436,-0.04837393043727409,-0.06074913194667847,0.06840981639598338,2
35436,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.11565284218576902,-0.22094564079937992,-0.4551239377835771,0.26662939135489383,0.07066805816065119,-0.07986511708455744,0.11098318022821868,-0.0398737671832141,2
35441,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.14118344417684245,-0.1856098750248268,-0.20962730247637054,-0.24643907640238819,-0.054244119854301436,-0.04837393043727409,-0.06074913194667847,0.06840981639598338,2
35445,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.0817449661867103,-0.18651385696951214,-0.13717527045076258,-0.04448006930088702,0.05457614597554492,-0.03184325031916642,0.0537421436874974,0.022739258999497736,2
35477,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0.002157071367275291,-0.2902012111582991,0.06942840258257234,0.16507410273351475,0.15803578471997703,-0.04386927409671405,0.14817644553088838,-0.0970401267562782,1
35500,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0.17039717805927873,-0.13087558345901137,-0.19321843435966252,-0.4523687969148906,-0.11690912976273639,0.4091998894067481,0.19524339014639955,0.10506903997315126,2
35502,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0.2226120994296868,0.8768166055231909,0.17610651630990246,0.18865584585953923,0.5664899837501669,0.04725762358057183,0.03491384424611865,-0.5929354955755273,0
35507,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,-0.11528775306287803,0.11253725324306105,0.35345538847423447,0.11306748028360895,-0.44874059420156065,-0.07544867535821122,-0.03280464262075849,0.20684931757070285,3
35513,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.06667390702007694,-0.18527703294603756,-0.48699329382789625,0.0008017631295478779,-0.03324752490097868,-0.03885009103552844,-0.02259433725791489,-0.05033388684038471,2
35523,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0.0026972845407547026,0.3472938457604566,-0.503929888851707,-0.06507071004357627,-0.020854508127418295,-0.18807781549889185,-0.12304294297941239,0.20763740398333805,0
35530,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.012533155684445867,-0.2599313016859374,0.2703419072489105,-0.04020122973784576,0.113013421986801,-0.06748677623116059,-0.0023032027353332234,-0.004930361153133164,1
35583,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0.2861239883510317,0.3802354820320536,-0.3250185773705398,-0.45393465606771416,-0.16005492434902605,0.2120461889461911,-0.004709622610568286,0.37082400290611045,0
35666,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0.10069740774318599,0.2330490083837858,-0.3169636982381349,0.005316603086170763,0.05476900955135893,-0.0726499955569899,-0.0636701725406637,-0.1793689821881595,0
35710,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,-0.03815489947134175,0.098661300683937,0.22282230115409446,0.5618293340205905,-0.268289604826758,-0.05901388600830097,0.23843207658960902,0.09078206188226895,3
35724,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.038519988594232765,-0.2070696882402559,-0.324490850463437,-0.18213246238208758,-0.10978293121415142,-0.09629990643446767,-0.16025353898214878,0.0761934885052198,2
35751,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.04471731691391829,0.24911012321823425,0.030682710459588983,0.0015622848198556542,0.16920104123966273,-0.08935654774327184,0.01893210371471857,-0.08458276903708027,0
35762,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,-0.18086102074113689,0.14063258886294547,-0.11428194762649008,0.03349040293975778,-0.539918674046688,0.030102988106095865,0.007265414249387565,0.023422614361268378,3
35793,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.10159700940837049,-0.2532957792814821,-0.31225897683888054,-0.055471693061396335,-0.033703469218176435,-0.009861088764047087,-0.06173755290065749,-0.18057339225333122,2
35797,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.07810642336270471,-0.231835966066053,-0.1973954288518141,-0.11977830708169694,0.021835342141673545,0.03806488723314651,0.03776685413481282,-0.18835706436256763,2
35811,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.21614921225232137,-0.31705972275470895,0.18734771530616318,0.28993301250780085,0.16139019368858087,-0.15642777827738316,0.03176990771533004,0.013313430613273867,1
35819,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0.35010061083035393,-0.15233539667444052,-0.30808198234672896,-0.38806218289459005,-0.17244794112258638,0.36127391340955456,0.09573898311092921,0.11285271208238767,2
35906,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,-0.07612204125552448,0.13945272614246645,0.2453169352338862,-0.1096402945786692,-0.48527977479456835,0.2013240062279077,-0.27038963343218136,-0.11822024851860921,3
35916,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.06980454815852068,-0.22976632547915962,-0.08953637507336974,-0.1631076807922219,-0.0774980716974778,-0.13721904171529922,-0.1834214650722068,0.15705030645433862,2
35937,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.06155434372118505,-0.18135507216260902,0.11524507267965757,0.15523908535775333,0.14130548736965365,-0.22392962222209153,0.0719015443120517,0.392536144675535,1
36003,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.004652003441380225,-0.21031919154762832,-0.07275102138150501,-0.28193378618998954,0.04418938187711965,0.25020504063578985,-0.2167202674566981,-0.41085674519156407,2
36010,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.12076163765189073,-0.29981061704063816,0.4258386635435031,-0.24589758677896972,-0.1271414994420928,-0.04537859027561367,-0.23883307057159886,0.16331625503422964,1
36085,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,-0.11340113533834076,0.9418255309406587,0.16721450792995537,-0.3530337350981023,0.15370682303979855,0.0618339799196139,-0.3359598398644089,-0.024493328801172783,0
36137,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.012533155684445867,-0.2599313016859374,0.2703419072489105,-0.04020122973784576,0.113013421986801,-0.06748677623116059,-0.0023032027353332234,-0.004930361153133164,1
36144,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0.03644577948124617,-0.29559990953927984,0.30221126329322967,0.22562639848750032,0.21692900504843088,-0.10850180228018957,0.1312743147508003,0.005529758504037449,1
36155,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.14118344417684245,-0.1856098750248268,-0.20962730247637054,-0.24643907640238819,-0.054244119854301436,-0.04837393043727409,-0.06074913194667847,0.06840981639598338,2
36183,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.06405059058530618,-0.1994858275839508,-0.3402603897965107,0.20232277733459328,0.12620686952050117,-0.031939141087363856,0.21048758726368902,-0.04765743929245051,2
36240,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,-0.22114426337363619,0.9257074548032148,-0.19021276025101108,-0.2514305517437953,0.07245956297589863,-0.08567364529955396,-0.06457058749280996,0.09543646676750801,0
36241,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,-0.14193207148825335,0.5829487041826061,0.0706150084085549,-0.22092463779602536,0.08720539599501291,-0.143072783340581,-0.12294229136662081,0.1168950362408867,0
36266,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.06667390702007694,-0.18527703294603756,-0.48699329382789625,0.0008017631295478779,-0.03324752490097868,-0.03885009103552844,-0.02259433725791489,-0.05033388684038471,2
36308,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.038519988594232765,-0.2070696882402559,-0.324490850463437,-0.18213246238208758,-0.10978293121415142,-0.09629990643446767,-0.16025353898214878,0.0761934885052198,2
36359,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0.22562700969432362,0.23702793047020998,0.2950555277526614,0.061905060226384194,0.1961372501975874,-0.09351534933810317,-0.32316581959767837,0.04878504060800017,0
